,Id_DRS,DRS,ID_GVE,GVE,ID_RdS,RdS,Id_Município,Município,data,notificados,confirm_autoc,confirm_import
3477,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35113,ALTO CAPIVARI,352560,oão Ramalho,1/10/2022,0,0,0
3478,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35113,ALTO CAPIVARI,352560,oão Ramalho,1/11/2022,2,0,0
3479,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35113,ALTO CAPIVARI,352560,oão Ramalho,1/12/2022,0,0,0
3480,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/1/2022,57,35,0
3481,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/2/2022,114,93,0
3482,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/3/2022,1.057,1.006,1
3483,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/4/2022,1.228,1.217,0
3484,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/5/2022,364,354,0
3485,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/6/2022,29,23,0
3486,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/7/2022,23,19,0
3487,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/8/2022,10,7,0
3488,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/9/2022,13,1,0
3489,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/10/2022,17,2,0
3490,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/11/2022,14,2,0
3491,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570,osé Bonifácio,1/12/2022,16,4,0
3492,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/1/2022,2,2,0
3493,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/2/2022,1,0,0
3494,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/3/2022,0,0,0
3495,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/4/2022,41,22,0
3496,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/5/2022,73,42,0
3497,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/6/2022,31,6,0
3498,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/7/2022,4,2,0
3499,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/8/2022,1,0,0
3500,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/9/2022,0,0,0
3501,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/10/2022,0,0,0
3502,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/11/2022,3,2,0
3503,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580,úlio Mesquita,1/12/2022,5,3,0
3504,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/1/2022,0,0,0
3505,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/2/2022,0,0,0
3506,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/3/2022,0,0,0
3507,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/4/2022,1,0,1
3508,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/5/2022,2,0,0
3509,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/6/2022,1,0,1
3510,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/7/2022,1,0,0
3511,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/8/2022,0,0,0
3512,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/9/2022,0,0,0
3513,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/10/2022,0,0,0
3514,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/11/2022,0,0,0
3515,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585,umirim,1/12/2022,0,0,0
3516,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/1/2022,126,4,4
3517,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/2/2022,96,8,7
3518,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/3/2022,312,48,25
3519,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/4/2022,875,199,47
3520,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/5/2022,920,152,36
3521,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/6/2022,476,23,11
3522,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/7/2022,239,4,1
3523,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/8/2022,165,3,0
3524,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/9/2022,133,2,0
3525,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/10/2022,183,8,1
3526,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/11/2022,115,3,0
3527,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590,undiaí,1/12/2022,130,3,0
3528,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/1/2022,32,10,0
3529,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/2/2022,96,69,0
3530,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/3/2022,478,415,0
3531,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/4/2022,800,685,3
3532,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/5/2022,218,211,0
3533,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/6/2022,35,33,0
3534,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/7/2022,25,6,0
3535,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/8/2022,7,1,0
3536,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/9/2022,4,0,0
3537,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/10/2022,7,0,0
3538,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/11/2022,18,3,1
3539,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600,unqueirópolis,1/12/2022,14,6,0
3540,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/1/2022,1,0,0
3541,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/2/2022,0,0,0
3542,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/3/2022,0,0,0
3543,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/4/2022,0,0,0
3544,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/5/2022,0,0,0
3545,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/6/2022,0,0,0
3546,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/7/2022,1,0,0
3547,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/8/2022,1,0,0
3548,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/9/2022,1,0,0
3549,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/10/2022,1,0,0
3550,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/11/2022,1,0,0
3551,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610,uquiá,1/12/2022,0,0,0
3552,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/1/2022,1,0,0
3553,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/2/2022,0,0,0
3554,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/3/2022,34,32,0
3555,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/4/2022,105,101,0
3556,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/5/2022,44,38,0
3557,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/6/2022,14,12,0
3558,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/7/2022,0,0,0
3559,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/8/2022,1,0,0
3560,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/9/2022,0,0,0
3561,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/10/2022,0,0,0
3562,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/11/2022,1,1,0
3563,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620,uquitiba,1/12/2022,0,0,0
3564,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/1/2022,0,0,0
3565,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/2/2022,1,0,0
3566,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/3/2022,1,0,0
3567,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/4/2022,12,10,0
3568,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/5/2022,8,7,0
3569,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/6/2022,3,1,1
3570,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/7/2022,0,0,0
3571,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/8/2022,0,0,0
3572,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/9/2022,0,0,0
3573,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/10/2022,0,0,0
3574,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/11/2022,1,0,0
3575,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630,agoinha,1/12/2022,1,0,0
3576,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/1/2022,6,0,0
3577,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/2/2022,0,0,0
3578,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/3/2022,3,3,0
3579,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/4/2022,13,7,0
3580,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/5/2022,39,23,0
3581,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/6/2022,12,8,0
3582,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/7/2022,6,4,0
3583,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/8/2022,0,0,0
3584,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/9/2022,8,4,0
3585,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/10/2022,2,1,0
3586,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/11/2022,7,5,0
3587,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640,aranjal Paulista,1/12/2022,32,17,0
3588,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/1/2022,2,0,0
3589,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/2/2022,1,0,0
3590,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/3/2022,18,4,0
3591,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/4/2022,51,28,0
3592,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/5/2022,87,46,0
3593,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/6/2022,28,8,0
3594,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/7/2022,19,10,0
3595,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/8/2022,15,7,0
3596,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/9/2022,6,4,0
3597,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/10/2022,16,1,0
3598,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/11/2022,7,0,0
3599,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650,avínia,1/12/2022,11,2,0
3600,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/1/2022,1,0,0
3601,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/2/2022,0,0,0
3602,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/3/2022,0,0,0
3603,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/4/2022,0,0,0
3604,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/5/2022,4,2,0
3605,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/6/2022,0,0,0
3606,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/7/2022,2,1,0
3607,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/8/2022,0,0,0
3608,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/9/2022,2,0,0
3609,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/10/2022,7,0,0
3610,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/11/2022,8,0,0
3611,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660,avrinhas,1/12/2022,1,1,0
3612,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/1/2022,15,1,0
3613,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/2/2022,10,1,1
3614,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/3/2022,18,2,0
3615,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/4/2022,42,19,0
3616,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/5/2022,83,41,0
3617,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/6/2022,40,10,0
3618,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/7/2022,19,3,0
3619,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/8/2022,14,4,0
3620,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/9/2022,8,1,0
3621,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/10/2022,14,1,0
3622,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/11/2022,9,1,0
3623,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670,eme,1/12/2022,9,2,0
3624,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/1/2022,4,0,0
3625,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/2/2022,2,0,0
3626,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/3/2022,20,8,6
3627,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/4/2022,90,38,3
3628,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/5/2022,164,66,3
3629,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/6/2022,70,8,2
3630,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/7/2022,60,6,1
3631,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/8/2022,28,2,0
3632,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/9/2022,14,0,0
3633,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/10/2022,7,0,0
3634,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/11/2022,21,1,1
3635,6,Bauru,XV,BAURU,35062,BAURU,352680,ençóis Paulista,1/12/2022,18,1,0
3636,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/1/2022,148,1,1
3637,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/2/2022,82,10,1
3638,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/3/2022,287,78,0
3639,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/4/2022,898,259,1
3640,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/5/2022,912,184,0
3641,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/6/2022,561,48,0
3642,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/7/2022,237,12,5
3643,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/8/2022,221,6,0
3644,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/9/2022,180,3,0
3645,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/10/2022,177,4,0
3646,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/11/2022,175,3,0
3647,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690,imeira,1/12/2022,129,3,0
3648,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/1/2022,1,0,0
3649,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/2/2022,3,3,0
3650,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/3/2022,31,20,0
3651,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/4/2022,129,62,0
3652,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/5/2022,154,47,0
3653,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/6/2022,54,10,0
3654,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/7/2022,27,2,0
3655,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/8/2022,11,0,0
3656,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/9/2022,9,0,0
3657,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/10/2022,5,0,0
3658,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/11/2022,7,0,0
3659,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700,indóia,1/12/2022,9,0,0
3660,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/1/2022,58,33,0
3661,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/2/2022,103,69,0
3662,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/3/2022,396,316,0
3663,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/4/2022,881,660,6
3664,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/5/2022,738,451,4
3665,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/6/2022,147,67,0
3666,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/7/2022,137,30,0
3667,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/8/2022,64,23,0
3668,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/9/2022,60,21,0
3669,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/10/2022,44,2,0
3670,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/11/2022,52,8,0
3671,6,Bauru,XV,BAURU,35065,LINS,352710,ins,1/12/2022,104,39,0
3672,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/1/2022,15,1,0
3673,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/2/2022,7,2,0
3674,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/3/2022,14,2,0
3675,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/4/2022,14,4,0
3676,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/5/2022,47,7,0
3677,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/6/2022,17,1,0
3678,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/7/2022,12,2,0
3679,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/8/2022,9,0,0
3680,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/9/2022,11,1,0
3681,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/10/2022,13,0,0
3682,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/11/2022,17,0,0
3683,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720,orena,1/12/2022,8,0,0
3684,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/1/2022,87,40,9
3685,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/2/2022,46,22,4
3686,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/3/2022,32,8,1
3687,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/4/2022,9,5,0
3688,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/5/2022,5,2,0
3689,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/6/2022,7,3,0
3690,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/7/2022,12,5,0
3691,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/8/2022,16,1,0
3692,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/9/2022,5,0,0
3693,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/10/2022,14,2,0
3694,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/11/2022,16,2,0
3695,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725,ourdes,1/12/2022,12,0,1
3696,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/1/2022,7,0,1
3697,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/2/2022,17,0,2
3698,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/3/2022,22,9,0
3699,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/4/2022,92,38,3
3700,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/5/2022,100,45,2
3701,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/6/2022,58,11,2
3702,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/7/2022,32,2,1
3703,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/8/2022,12,0,0
3704,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730,ouveira,1/9/2022,18,0,0
